id,state,location,Mobile Orders,Catering,Pickup,Delivery,WiFi,Playground,Breakfast Served,Drive-thru,cost of chicken sandwich
2512,tx,M.D. Anderson Hospital,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2513,tx,Magnolia,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2514,tx,Main & Houston In-Line DT,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.85
2515,tx,Main & Kirby,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.99
2516,tx,Main Street,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
2517,tx,Mall Del Norte,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.09
2518,tx,Mansfield,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2519,tx,Marbach at 410,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.85
2520,tx,Market at Springwoods Village,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2521,tx,Marketplace at Bob Bullock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2522,tx,Marshall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.75
2523,tx,Martin Luther King Drive-Thru Only,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
2524,tx,Mason Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2525,tx,McCreless Marketplace,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2526,tx,McKinney,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
2527,tx,Medical Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2528,tx,Memorial & Dairy Ashford,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2529,tx,Memorial City Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5.09
2530,tx,Mercedes [TX],TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.75
2531,tx,Mesa Street & Remcon Circle,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2532,tx,Mesquite,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.99
2533,tx,Meyer Park Center,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.99
2534,tx,Meyerland Plaza,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2535,tx,Mid-County,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2536,tx,Midland Drive,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2537,tx,Midland Park Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.25
2538,tx,Midlothian,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2539,tx,Midwestern State University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2540,tx,Missouri City,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2541,tx,Montana Avenue at Joe Battle Blvd.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2542,tx,Montgomery Plaza,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2543,tx,Morrison Road,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.75
2544,tx,Morton Ranch,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2545,tx,Mount Pleasant [TX],TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4.79
2546,tx,Murphy,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
2547,tx,N. Loop 610 & Shepherd,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
2548,tx,N. Tarrant Pkwy & Davis Blvd.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2549,tx,Nacogdoches,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2550,tx,Nassau Bay,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2551,tx,North 31st Street,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2552,tx,North Abilene,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.75
2553,tx,North Beltline Road,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
2554,tx,North Collins Street,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2555,tx,North East Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.09
2556,tx,North Garland Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2557,tx,North Hills Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2558,tx,North Laredo,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2559,tx,North Mopac & Parmer Lane,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2560,tx,North Rockwall,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2561,tx,North Star Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.09
2562,tx,NorthPark Center,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.09
2563,tx,Northpark Drive,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2564,tx,Northway Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2565,tx,Northwest Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2566,tx,NW Highway,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2567,tx,Odessa Town Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2568,tx,One Allen Center,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2569,tx,Orange,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2570,tx,Palestine [TX],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2571,tx,Palm Valley Blvd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2572,tx,Palmhurst,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2573,tx,Paris [TX],TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
2574,tx,Park Boulevard & Plano Parkway,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2575,tx,Parkway Village,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2576,tx,Pavilions North,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2577,tx,Pearland,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2578,tx,Pearland Parkway,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2579,tx,Pennzoil Place,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2580,tx,Pflugerville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2581,tx,Pharr,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2582,tx,Pioneer Parkway,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2583,tx,Pipeline Road at Loop 820,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2584,tx,Plano Parkway,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
2585,tx,Pleasure Pier,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2586,tx,Portland (TX),TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2587,tx,Potranco Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2588,tx,Prairie View A&M University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2589,tx,Presidio Towne Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2590,tx,Preston & Beltline,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
2591,tx,Preston & Park,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2592,tx,Preston Road & Hwy 121,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.99
2593,tx,Preston Road and Gary Burns,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
2594,tx,Prestonwood,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
2595,tx,Raider Park,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2596,tx,Rankin Hwy & Wolcott Ave,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.75
2597,tx,Rayzor Ranch,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,4.85
2598,tx,Red Oak,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2599,tx,Richardson,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.85
2600,tx,Richland Mall,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.09
2601,tx,Ridge Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2602,tx,Rio Grande City [TX],TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.75
2603,tx,Roanoke,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2604,tx,Rojas,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2605,tx,Rolling Oaks Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5.09
2606,tx,Rosenberg,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2607,tx,Rowlett,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2608,tx,Ruben Torres,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2609,tx,Rufe Snow,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.85
2610,tx,S. Rice and Westpark,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2611,tx,Saginaw,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2612,tx,Sam Houston State University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2613,tx,Saratoga,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2614,tx,Sawdust Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2615,tx,Sawyer Heights,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2616,tx,Schertz,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2617,tx,Seguin Road,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
2618,tx,Shadow Creek Ranch,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2619,tx,Sharyland Towne Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2620,tx,Sherman (TX),TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4.75
2621,tx,Sherwood Way,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2622,tx,Sienna Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2623,tx,South 31st Street,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2624,tx,South Burleson,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2625,tx,South College Station,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2626,tx,South Cooper Street,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2627,tx,South Coulter Street,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.85
2628,tx,South Loop Crossing,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2629,tx,South Mopac at US Hwy 290 West,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2630,tx,South Park Mall (TX),TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.09
2631,tx,South Plains Mall,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,5.09
2632,tx,Southern Methodist University (SMU),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2633,tx,Southlake,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2634,tx,Southpark Meadows,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2635,tx,Southwest Military,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2636,tx,Southwest Pkwy [TX],TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.75
2637,tx,Spanish Village,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.79
2638,tx,Spencer Hwy & Burke Rd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2639,tx,Spring Creek & Hwy. 121,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2640,tx,St. Mary's University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2641,tx,Stacy Road,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.99
2642,tx,Staples and McArdle,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2643,tx,Stephen F. Austin University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2644,tx,Stephenville [TX],TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.85
2645,tx,Stockyards,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.85
2646,tx,Stone Oak,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.85
2647,tx,Stone Ridge,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2648,tx,Stonebriar Centre,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.09
2649,tx,Sugar Land,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.85
2650,tx,Sugar Land (OLD),TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4.49
2651,tx,Sulphur Springs (TX),TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.79
2652,tx,Summerwood,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2653,tx,Sunnyvale Centre,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,4.99
2654,tx,Sunrise Mall (BV),TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.09
2655,tx,Sunset Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,5.09
2656,tx,Sunshine Strip,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2657,tx,Tarleton State University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2658,tx,Terrell,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2659,tx,Texarkana (TX),TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.75
2660,tx,Texas A&M - West Campus Food Hall,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2661,tx,Texas A&M Corpus Christi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2662,tx,Texas A&M International University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2663,tx,Texas A&M University - Memorial Student Center,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2664,tx,Texas A&M University-Kingsville,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2665,tx,Texas A&M-SBISA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2666,tx,Texas Childrens Hospital -Wallace Tower Food Court,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2667,tx,Texas Christian University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2668,tx,Texas City,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2669,tx,Texas Health Presbyterian Hospital - Dallas,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2670,tx,Texas Medical Center,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2671,tx,Texas Southern University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2672,tx,Texas State University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2673,tx,Texas Tech University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2674,tx,Texas Tech University - College of Business,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2675,tx,Texas Tech University - Sam's West,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2676,tx,Texas Woman's University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2677,tx,The Colony,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2678,tx,The Crossing at Katy Fulshear,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2679,tx,The Crossroads,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.75
2680,tx,The Parks at Arlington,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.09
2681,tx,The Rim,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.85
2682,tx,The Shops at La Cantera,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,5.09
2683,tx,The Woodlands at College Park,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2684,tx,The Woodlands Mall,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,5.09
2685,tx,Tomball,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4.95
2686,tx,Town East Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.09
2687,tx,Trinity Mills,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2688,tx,Twin Creeks Village,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2689,tx,Tyler Junior College,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2690,tx,University Blvd Odessa,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2691,tx,University Blvd.,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2692,tx,University of Houston - Victoria,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2693,tx,University of Houston-Downtown,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2694,tx,University of Houston-University Center,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2695,tx,University of Mary Hardin - Baylor,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2696,tx,University of North Texas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2697,tx,University of Texas - El Paso,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2698,tx,University of Texas - Rio Grande Valley,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2699,tx,University of Texas - Tyler,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,
2700,tx,University of Texas Medical Branch,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
2701,tx,University of Texas-Arlington,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
2702,tx,University of Texas-Austin,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2703,tx,University of Texas-Austin-SAC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2704,tx,University of Texas-Dallas,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2705,tx,University of Texas-San Antonio (UTSA),FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2706,tx,University of the Incarnate Word,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2707,tx,USAA Cafe H,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2708,tx,Valley Ranch,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2709,tx,Victoria Mall,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5.09
2710,tx,Village at Westlake,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5.09
2711,tx,Vista Ridge Village,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.85
2712,tx,Wall Street,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2713,tx,Walnut Avenue,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.85
2714,tx,Watauga,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.95
2715,tx,Waterview Town Center,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2716,tx,Waxahachie North,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2717,tx,Weatherford,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2718,tx,Weslaco,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2719,tx,West Bryan,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
2720,tx,West End,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.99
2721,tx,West Longview,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2722,tx,West Lufkin,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,4.75
2723,tx,West Midland,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.75
2724,tx,West Texas A&M University,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,
2725,tx,West Tyler,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2726,tx,Western Center Blvd,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2727,tx,Westgate Mall (TX),TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,4.85
2728,tx,Westheimer & Fondren,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2729,tx,Westheimer & Kirkwood,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2730,tx,WestPointe Village,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2731,tx,Whispering Creek,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4.75
2732,tx,White Rock,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2733,tx,Wichita Falls,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.75
2734,tx,William D Tate,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2735,tx,William P. Hobby Airport,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,
2736,tx,Willis,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.85
2737,tx,Willowbrook Mall,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,5.09
2738,tx,Wilson/Beltway 8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2739,tx,Windsong and 380,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2740,tx,Wylie,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,4.99
2741,tx,Zaragosa Road,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.95
2742,ut,American Fork,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
2743,ut,Bluff Street & Blackridge Drive,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4.99
2744,ut,Brigham Young University,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
2745,ut,Centerville,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
2746,ut,City Creek Center,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,5.29
2747,ut,Cougar & State,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,4.79
2748,ut,Delta Center OCV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5.29
2749,ut,Draper,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,5.09
